,Image,Label
1653,frame1653.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1654,frame1654.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1655,frame1655.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1656,frame1656.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1657,frame1657.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1658,frame1658.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1659,frame1659.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1660,frame1660.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1661,frame1661.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1662,frame1662.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1663,frame1663.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1664,frame1664.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1665,frame1665.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1666,frame1666.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1667,frame1667.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1668,frame1668.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1669,frame1669.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1670,frame1670.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1671,frame1671.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1672,frame1672.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1673,frame1673.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1674,frame1674.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1675,frame1675.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1676,frame1676.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1677,frame1677.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1678,frame1678.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1679,frame1679.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1680,frame1680.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1681,frame1681.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1682,frame1682.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1683,frame1683.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1684,frame1684.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1685,frame1685.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1686,frame1686.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1687,frame1687.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1688,frame1688.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1689,frame1689.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1690,frame1690.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1691,frame1691.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1692,frame1692.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1693,frame1693.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1694,frame1694.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1695,frame1695.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1696,frame1696.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1697,frame1697.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1698,frame1698.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1699,frame1699.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1700,frame1700.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1701,frame1701.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1702,frame1702.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1703,frame1703.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1704,frame1704.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1705,frame1705.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1706,frame1706.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1707,frame1707.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1708,frame1708.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1709,frame1709.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1710,frame1710.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1711,frame1711.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1712,frame1712.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1713,frame1713.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1714,frame1714.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1715,frame1715.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1716,frame1716.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1717,frame1717.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1718,frame1718.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1719,frame1719.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1720,frame1720.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1721,frame1721.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1722,frame1722.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1723,frame1723.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1724,frame1724.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1725,frame1725.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1726,frame1726.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1727,frame1727.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1728,frame1728.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1729,frame1729.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1730,frame1730.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1731,frame1731.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1732,frame1732.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1733,frame1733.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1734,frame1734.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1735,frame1735.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1736,frame1736.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1737,frame1737.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1738,frame1738.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1739,frame1739.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1740,frame1740.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1741,frame1741.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1742,frame1742.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1743,frame1743.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1744,frame1744.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1745,frame1745.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1746,frame1746.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1747,frame1747.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1748,frame1748.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1749,frame1749.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1750,frame1750.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1751,frame1751.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1752,frame1752.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1753,frame1753.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1754,frame1754.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1755,frame1755.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1756,frame1756.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1757,frame1757.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1758,frame1758.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1759,frame1759.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1760,frame1760.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1761,frame1761.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1762,frame1762.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1763,frame1763.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1764,frame1764.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1765,frame1765.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1766,frame1766.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1767,frame1767.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1768,frame1768.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1769,frame1769.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1770,frame1770.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1771,frame1771.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1772,frame1772.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1773,frame1773.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1774,frame1774.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1775,frame1775.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1776,frame1776.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1777,frame1777.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1778,frame1778.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1779,frame1779.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1780,frame1780.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1781,frame1781.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1782,frame1782.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1783,frame1783.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1784,frame1784.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1785,frame1785.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1786,frame1786.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1787,frame1787.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1788,frame1788.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1789,frame1789.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1790,frame1790.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1791,frame1791.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1792,frame1792.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1793,frame1793.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1794,frame1794.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1795,frame1795.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1796,frame1796.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1797,frame1797.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1798,frame1798.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1799,frame1799.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1800,frame1800.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1801,frame1801.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1802,frame1802.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1803,frame1803.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1804,frame1804.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1805,frame1805.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1806,frame1806.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1807,frame1807.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1808,frame1808.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1809,frame1809.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1810,frame1810.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1811,frame1811.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1812,frame1812.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1813,frame1813.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1814,frame1814.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1815,frame1815.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1816,frame1816.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1817,frame1817.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1818,frame1818.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1819,frame1819.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1820,frame1820.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1821,frame1821.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1822,frame1822.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1823,frame1823.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1824,frame1824.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1825,frame1825.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1826,frame1826.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1827,frame1827.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1828,frame1828.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1829,frame1829.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1830,frame1830.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1831,frame1831.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1832,frame1832.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1833,frame1833.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1834,frame1834.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1835,frame1835.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1836,frame1836.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1837,frame1837.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1838,frame1838.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1839,frame1839.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1840,frame1840.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1841,frame1841.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1842,frame1842.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1843,frame1843.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1844,frame1844.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1845,frame1845.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1846,frame1846.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1847,frame1847.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1848,frame1848.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1849,frame1849.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1850,frame1850.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1851,frame1851.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1852,frame1852.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1853,frame1853.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1854,frame1854.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1855,frame1855.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1856,frame1856.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1857,frame1857.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1858,frame1858.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1859,frame1859.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1860,frame1860.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1861,frame1861.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1862,frame1862.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1863,frame1863.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1864,frame1864.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1865,frame1865.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1866,frame1866.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1867,frame1867.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1868,frame1868.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1869,frame1869.jpg,"{'w': 0, 'k': 1, 'p': 1, 's': 0, 'n': 0}"
1870,frame1870.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1871,frame1871.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1872,frame1872.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1873,frame1873.jpg,"{'w': 0, 'k': 0, 'p': 1, 's': 0, 'n': 0}"
1874,frame1874.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1875,frame1875.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1876,frame1876.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1877,frame1877.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1878,frame1878.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1879,frame1879.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1880,frame1880.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1881,frame1881.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1882,frame1882.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1883,frame1883.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1884,frame1884.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1885,frame1885.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1886,frame1886.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1887,frame1887.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1888,frame1888.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1889,frame1889.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1890,frame1890.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1891,frame1891.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1892,frame1892.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1893,frame1893.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1894,frame1894.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1895,frame1895.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1896,frame1896.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1897,frame1897.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1898,frame1898.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1899,frame1899.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1900,frame1900.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1901,frame1901.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1902,frame1902.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1903,frame1903.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1904,frame1904.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1905,frame1905.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1906,frame1906.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1907,frame1907.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1908,frame1908.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1909,frame1909.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1910,frame1910.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1911,frame1911.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1912,frame1912.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1913,frame1913.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1914,frame1914.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1915,frame1915.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1916,frame1916.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1917,frame1917.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1918,frame1918.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1919,frame1919.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1920,frame1920.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1921,frame1921.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1922,frame1922.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1923,frame1923.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1924,frame1924.jpg,"{'w': 0, 'k': 1, 'p': 0, 's': 0, 'n': 0}"
1925,frame1925.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1926,frame1926.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1927,frame1927.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1928,frame1928.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1929,frame1929.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1930,frame1930.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1931,frame1931.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1932,frame1932.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1933,frame1933.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1934,frame1934.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1935,frame1935.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1936,frame1936.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
1937,frame1937.jpg,"{'w': 0, 'k': 0, 'p': 0, 's': 0, 'n': 1}"
